time_s,height_cm,setpoint_cm,duty,error_cm
0.00561213493347168,47.819435596466064,20.0,0,-27.819435596466064
0.061606407165527344,47.46779203414917,20.0,255,-27.46779203414917
0.11747169494628906,48.866188526153564,20.0,255,-28.866188526153564
0.17314553260803223,46.85854911804199,20.0,255,-26.858549118041992
0.2288649082183838,47.868502140045166,20.0,255,-27.868502140045166
0.2846086025238037,47.83579111099243,20.0,255,-27.83579111099243
0.3403201103210449,47.43916988372803,20.0,255,-27.439169883728027
0.39601612091064453,47.83170223236084,20.0,255,-27.83170223236084
0.4516940116882324,47.455525398254395,20.0,255,-27.455525398254395
0.507432222366333,47.87259101867676,20.0,255,-27.872591018676758
0.5631129741668701,46.8544602394104,20.0,255,-26.8544602394104
0.6188790798187256,47.85623550415039,20.0,255,-27.85623550415039
0.6745858192443848,47.85623550415039,20.0,255,-27.85623550415039
0.7302672863006592,47.4514365196228,20.0,255,-27.451436519622803
0.7860124111175537,47.8521466255188,20.0,255,-27.8521466255188
0.8417510986328125,47.4514365196228,20.0,255,-27.451436519622803
0.8974339962005615,47.41872549057007,20.0,255,-27.41872549057007
0.9532008171081543,47.84805774688721,20.0,255,-27.848057746887207
1.0089092254638672,46.82583808898926,20.0,255,-26.825838088989258
1.0647437572479248,49.26689863204956,20.0,255,-29.26689863204956
1.1204612255096436,47.83170223236084,20.0,255,-27.83170223236084
1.176175594329834,47.4514365196228,20.0,255,-27.451436519622803
1.2318389415740967,47.4514365196228,20.0,255,-27.451436519622803
1.2877085208892822,48.24467897415161,20.0,255,-28.24467897415161
1.3434185981750488,48.571789264678955,20.0,255,-28.571789264678955
1.3991780281066895,48.24467897415161,20.0,255,-28.24467897415161
1.4548912048339844,47.83987998962402,20.0,255,-27.839879989624023
1.5106279850006104,47.864413261413574,20.0,255,-27.864413261413574
1.5663738250732422,47.84805774688721,20.0,255,-27.848057746887207
1.6221580505371094,48.62494468688965,20.0,255,-28.62494468688965
1.6778559684753418,47.459614276885986,20.0,255,-27.459614276885986
1.7335577011108398,47.25925922393799,20.0,255,-27.25925922393799
1.7893147468566895,48.1997013092041,20.0,255,-28.1997013092041
1.8450450897216797,46.048951148986816,20.0,255,-26.048951148986816
1.9007368087768555,46.23295068740845,20.0,255,-26.232950687408447
1.9563701152801514,45.77908515930176,20.0,255,-25.779085159301758
2.012038230895996,47.03437089920044,20.0,255,-27.03437089920044
2.0677733421325684,48.44503402709961,20.0,255,-28.44503402709961
2.1234545707702637,47.84805774688721,20.0,255,-27.848057746887207
2.179037570953369,45.84859609603882,20.0,255,-25.84859609603882
2.2346291542053223,45.43561935424805,20.0,255,-25.435619354248047
2.2903900146484375,47.87667989730835,20.0,255,-27.87667989730835
2.3460466861724854,45.856773853302,20.0,255,-25.856773853302002
2.401757001876831,48.05659055709839,20.0,255,-28.05659055709839
2.457308292388916,45.018553733825684,20.0,255,-25.018553733825684
2.5128390789031982,44.23348903656006,20.0,255,-24.23348903656006
2.5684256553649902,44.82637643814087,20.0,255,-24.82637643814087
2.623974084854126,44.44611072540283,20.0,255,-24.446110725402832
2.6796090602874756,46.457839012145996,20.0,255,-26.457839012145996
2.7351346015930176,44.61784362792969,20.0,255,-24.617843627929688
2.790713310241699,45.01446485519409,20.0,255,-25.014464855194092
2.8463613986968994,45.83632946014404,20.0,255,-25.836329460144043
2.9020330905914307,45.660507678985596,20.0,255,-25.660507678985596
2.9576117992401123,44.814109802246094,20.0,255,-24.814109802246094
3.013171434402466,45.202553272247314,20.0,255,-25.202553272247314
3.06876277923584,44.814109802246094,20.0,255,-24.814109802246094
3.1244778633117676,45.864951610565186,20.0,255,-25.864951610565186
3.1801483631134033,45.06353139877319,20.0,255,-25.063531398773193
3.235703945159912,44.4133996963501,20.0,255,-24.413399696350098
3.2912654876708984,43.18264722824097,20.0,255,-23.182647228240967
3.346811294555664,44.405221939086914,20.0,255,-24.405221939086914
3.4022865295410156,43.77962350845337,20.0,255,-23.77962350845337
3.457773447036743,43.9145565032959,20.0,255,-23.9145565032959
3.513251781463623,44.245755672454834,20.0,255,-24.245755672454834
3.568833112716675,44.609665870666504,20.0,255,-24.609665870666504
3.6243276596069336,43.23580265045166,20.0,255,-23.23580265045166
3.67988920211792,43.99224519729614,20.0,255,-23.992245197296143
3.7353780269622803,43.02318096160889,20.0,255,-23.023180961608887
3.790890693664551,43.80006790161133,20.0,255,-23.800067901611328
3.8464155197143555,43.607890605926514,20.0,255,-23.607890605926514
3.90185546875,42.73695945739746,20.0,255,-22.73695945739746
3.9572787284851074,42.78193712234497,20.0,255,-22.78193712234497
4.0127341747283936,43.99224519729614,20.0,255,-23.992245197296143
4.068222761154175,43.80006790161133,20.0,255,-23.800067901611328
4.123722791671753,43.82051229476929,20.0,255,-23.820512294769287
4.179107427597046,42.78193712234497,20.0,255,-22.78193712234497
4.234538793563843,43.21944713592529,20.0,255,-23.219447135925293
4.289948225021362,42.34851598739624,20.0,255,-22.34851598739624
4.345373153686523,41.837406158447266,20.0,255,-21.837406158447266
4.400862455368042,43.01091432571411,20.0,255,-23.01091432571411
4.456248044967651,42.07456111907959,20.0,255,-22.07456111907959
4.511664628982544,43.39118003845215,20.0,255,-23.39118003845215
4.567118883132935,43.21126937866211,20.0,255,-23.21126937866211
4.622674226760864,42.77375936508179,20.0,255,-22.773759365081787
4.678145885467529,43.59971284866333,20.0,255,-23.59971284866333
4.73356032371521,42.54887104034424,20.0,255,-22.54887104034424
4.78894829750061,42.08273887634277,20.0,255,-22.082738876342773
4.844328165054321,42.08273887634277,20.0,255,-22.082738876342773
4.8996806144714355,41.583895683288574,20.0,255,-21.583895683288574
4.955146789550781,42.311716079711914,20.0,255,-22.311716079711914
5.010545969009399,42.30353832244873,20.0,255,-22.30353832244873
5.065902948379517,41.84149503707886,20.0,255,-21.841495037078857
5.1212921142578125,41.80878400802612,20.0,255,-21.808784008026123
5.176755428314209,42.99046993255615,20.0,255,-22.990469932556152
5.232096195220947,42.07864999771118,20.0,255,-22.07864999771118
5.287470579147339,42.05411672592163,20.0,255,-22.05411672592163
5.342819690704346,41.16683006286621,20.0,255,-21.16683006286621
5.398184299468994,41.6206955909729,20.0,255,-21.6206955909729
5.453580856323242,42.111361026763916,20.0,255,-22.111361026763916
5.508904695510864,41.383540630340576,20.0,255,-21.383540630340576
5.56422758102417,42.05820560455322,20.0,255,-22.058205604553223
5.6195642948150635,41.150474548339844,20.0,255,-21.150474548339844
5.674860239028931,40.68434238433838,20.0,255,-20.68434238433838
5.7301435470581055,40.88878631591797,20.0,255,-20.88878631591797
5.785512447357178,40.447187423706055,20.0,255,-20.447187423706055
5.840923070907593,41.1218523979187,20.0,255,-21.1218523979187
5.8962626457214355,40.905141830444336,20.0,255,-20.905141830444336
5.951691150665283,42.10318326950073,20.0,255,-22.103183269500732
6.0070695877075195,41.6206955909729,20.0,255,-21.6206955909729
6.0623619556427,39.76025581359863,20.0,255,-19.760255813598633
6.117673635482788,39.968788623809814,20.0,255,-19.968788623809814
