time_s,height_cm,setpoint_cm,duty,error_cm
0.005584001541137695,47.47188091278076,20.0,0,-27.47188091278076
0.06152462959289551,48.88663291931152,20.0,255,-28.886632919311523
0.11727237701416016,46.84628248214722,20.0,255,-26.846282482147217
0.17307591438293457,47.435081005096436,20.0,255,-27.435081005096436
0.22886061668395996,47.88485765457153,20.0,255,-27.884857654571533
0.2845938205718994,47.81534671783447,20.0,255,-27.815346717834473
0.34032201766967773,47.03028202056885,20.0,255,-27.030282020568848
0.3960847854614258,47.455525398254395,20.0,255,-27.455525398254395
0.4517364501953125,47.01801538467407,20.0,255,-27.018015384674072
0.5074300765991211,47.42690324783325,20.0,255,-27.426903247833252
0.5631434917449951,48.072946071624756,20.0,255,-28.072946071624756
0.6189422607421875,48.28147888183594,20.0,255,-28.281478881835938
0.6746282577514648,46.862637996673584,20.0,255,-26.862637996673584
0.7304155826568604,48.85801076889038,20.0,255,-28.85801076889038
0.7859959602355957,46.8544602394104,20.0,255,-26.8544602394104
0.8416247367858887,46.658194065093994,20.0,255,-26.658194065093994
0.8974063396453857,48.24059009552002,20.0,255,-28.24059009552002
0.9530162811279297,46.24521732330322,20.0,255,-26.245217323303223
1.0087008476257324,47.47596979141235,20.0,255,-27.475969791412354
1.0643362998962402,46.63366079330444,20.0,255,-26.633660793304443
1.1199893951416016,45.03490924835205,20.0,255,-25.03490924835205
1.1757330894470215,46.46601676940918,20.0,255,-26.46601676940918
1.231400728225708,46.658194065093994,20.0,255,-26.658194065093994
1.2870984077453613,46.2084174156189,20.0,255,-26.208417415618896
1.3427419662475586,45.656418800354004,20.0,255,-25.656418800354004
1.3983430862426758,45.0103759765625,20.0,255,-25.0103759765625
1.4538257122039795,43.6160683631897,20.0,255,-23.616068363189697
1.5093953609466553,45.22299766540527,20.0,255,-25.222997665405273
1.564985752105713,45.002198219299316,20.0,255,-25.002198219299316
1.6205532550811768,43.836867809295654,20.0,255,-23.836867809295654
1.6763255596160889,47.46779203414917,20.0,255,-27.46779203414917
