time_s,height_cm,setpoint_cm,duty,error_cm
0.005581378936767578,47.843968868255615,20.0,0,-27.843968868255615
0.06142568588256836,47.430992126464844,20.0,255,-27.430992126464844
0.11717057228088379,47.86032438278198,20.0,255,-27.860324382781982
0.17284464836120605,47.44325876235962,20.0,255,-27.44325876235962
0.22864699363708496,48.86209964752197,20.0,255,-28.862099647521973
0.28441405296325684,47.83579111099243,20.0,255,-27.83579111099243
0.3401515483856201,47.83987998962402,20.0,255,-27.839879989624023
0.3958861827850342,48.252856731414795,20.0,255,-28.252856731414795
0.4516592025756836,47.81534671783447,20.0,255,-27.815346717834473
0.5074336528778076,47.03845977783203,20.0,255,-27.03845977783203
0.5633385181427002,47.44734764099121,20.0,255,-27.44734764099121
0.619152307510376,47.44325876235962,20.0,255,-27.44325876235962
0.6749083995819092,48.06067943572998,20.0,255,-28.06067943572998
0.7307727336883545,48.85801076889038,20.0,255,-28.85801076889038
0.7865066528320312,47.639524936676025,20.0,255,-27.639524936676025
0.8423097133636475,47.480058670043945,20.0,255,-27.480058670043945
0.8980903625488281,47.42690324783325,20.0,255,-27.426903247833252
0.9537537097930908,46.257483959198,20.0,255,-26.257483959197998
1.009507417678833,47.83170223236084,20.0,255,-27.83170223236084
1.0652449131011963,47.455525398254395,20.0,255,-27.455525398254395
1.1208903789520264,46.224772930145264,20.0,255,-26.224772930145264
1.1765704154968262,47.026193141937256,20.0,255,-27.026193141937256
1.2322947978973389,47.864413261413574,20.0,255,-27.864413261413574
1.288062572479248,47.46370315551758,20.0,255,-27.463703155517578
1.3437135219573975,46.21659517288208,20.0,255,-26.21659517288208
1.3994076251983643,47.47596979141235,20.0,255,-27.475969791412354
1.4552760124206543,48.821210861206055,20.0,255,-28.821210861206055
1.5111329555511475,48.25694561004639,20.0,255,-28.256945610046387
1.5669341087341309,48.21605682373047,20.0,255,-28.21605682373047
1.6226379871368408,46.62957191467285,20.0,255,-26.62957191467285
1.6783549785614014,47.41872549057007,20.0,255,-27.41872549057007
1.7340891361236572,47.84805774688721,20.0,255,-27.848057746887207
1.7898552417755127,47.868502140045166,20.0,255,-27.868502140045166
1.8454792499542236,46.23703956604004,20.0,255,-26.23703956604004
1.9011609554290771,47.435081005096436,20.0,255,-27.435081005096436
1.9568588733673096,47.82761335372925,20.0,255,-27.827613353729248
2.0126214027404785,48.26103448867798,20.0,255,-28.26103448867798
2.0683515071868896,47.459614276885986,20.0,255,-27.459614276885986
2.1239712238311768,46.23703956604004,20.0,255,-26.23703956604004
2.1796722412109375,47.83987998962402,20.0,255,-27.839879989624023
2.235426664352417,48.85801076889038,20.0,255,-28.85801076889038
2.2911911010742188,48.2487678527832,20.0,255,-28.248767852783203
2.3469719886779785,49.050188064575195,20.0,255,-29.050188064575195
2.4026849269866943,48.068857192993164,20.0,255,-28.068857192993164
2.4583306312561035,47.4514365196228,20.0,255,-27.451436519622803
2.5141196250915527,48.252856731414795,20.0,255,-28.252856731414795
2.569887638092041,47.41872549057007,20.0,255,-27.41872549057007
2.6255342960357666,46.21250629425049,20.0,255,-26.21250629425049
2.681248664855957,47.41872549057007,20.0,255,-27.41872549057007
2.7370429039001465,47.83579111099243,20.0,255,-27.83579111099243
2.7927608489990234,47.430992126464844,20.0,255,-27.430992126464844
2.8483362197875977,45.80361843109131,20.0,255,-25.80361843109131
2.904000759124756,47.47596979141235,20.0,255,-27.475969791412354
2.959764003753662,48.88254404067993,20.0,255,-28.88254404067993
3.015496253967285,47.42281436920166,20.0,255,-27.42281436920166
3.071202516555786,46.22068405151367,20.0,255,-26.220684051513672
3.1270627975463867,48.068857192993164,20.0,255,-28.068857192993164
3.1828343868255615,47.480058670043945,20.0,255,-27.480058670043945
3.2386109828948975,47.85623550415039,20.0,255,-27.85623550415039
3.2943100929260254,47.455525398254395,20.0,255,-27.455525398254395
3.3500185012817383,47.639524936676025,20.0,255,-27.639524936676025
3.405750036239624,48.027968406677246,20.0,255,-28.027968406677246
3.4614334106445312,47.435081005096436,20.0,255,-27.435081005096436
3.5171873569488525,47.81534671783447,20.0,255,-27.815346717834473
3.572918176651001,47.44325876235962,20.0,255,-27.44325876235962
3.6285340785980225,46.21250629425049,20.0,255,-26.21250629425049
3.68426251411438,48.42458963394165,20.0,255,-28.42458963394165
3.739964485168457,47.42690324783325,20.0,255,-27.426903247833252
3.7956862449645996,47.86032438278198,20.0,255,-27.860324382781982
3.8514187335968018,48.228323459625244,20.0,255,-28.228323459625244
3.9070253372192383,46.257483959198,20.0,255,-26.257483959197998
3.962690591812134,47.44325876235962,20.0,255,-27.44325876235962
4.018567800521851,48.8498330116272,20.0,255,-28.849833011627197
4.074376106262207,48.21196794509888,20.0,255,-28.211967945098877
4.130200147628784,49.479520320892334,20.0,255,-29.479520320892334
4.185806751251221,46.228861808776855,20.0,255,-26.228861808776855
4.2414796352386475,47.03437089920044,20.0,255,-27.03437089920044
4.297253370285034,47.88076877593994,20.0,255,-27.88076877593994
4.352941036224365,47.455525398254395,20.0,255,-27.455525398254395
4.408576011657715,46.23295068740845,20.0,255,-26.232950687408447
4.464256763458252,47.43916988372803,20.0,255,-27.439169883728027
4.52003812789917,48.46138954162598,20.0,255,-28.461389541625977
4.57581090927124,48.22423458099365,20.0,255,-28.224234580993652
4.631569862365723,48.04432392120361,20.0,255,-28.044323921203613
4.6873579025268555,49.050188064575195,20.0,255,-29.050188064575195
4.743127107620239,47.44734764099121,20.0,255,-27.44734764099121
4.798880338668823,47.864413261413574,20.0,255,-27.864413261413574
4.854640245437622,47.44325876235962,20.0,255,-27.44325876235962
4.9102561473846436,46.253395080566406,20.0,255,-26.253395080566406
4.96589469909668,46.99757099151611,20.0,255,-26.997570991516113
5.02177619934082,48.82529973983765,20.0,255,-28.825299739837646
5.07755446434021,47.843968868255615,20.0,255,-27.843968868255615
5.133203744888306,46.27792835235596,20.0,255,-26.277928352355957
5.1888511180877686,47.47596979141235,20.0,255,-27.475969791412354
5.244616985321045,48.436856269836426,20.0,255,-28.436856269836426
5.3003318309783936,47.24290370941162,20.0,255,-27.24290370941162
5.3560471534729,48.637211322784424,20.0,255,-28.637211322784424
5.41174840927124,48.0525016784668,20.0,255,-28.052501678466797
5.467437505722046,47.864413261413574,20.0,255,-27.864413261413574
5.523204565048218,47.843968868255615,20.0,255,-27.843968868255615
5.578953266143799,47.42281436920166,20.0,255,-27.42281436920166
5.634600400924683,46.6541051864624,20.0,255,-26.654105186462402
5.69026780128479,47.46779203414917,20.0,255,-27.46779203414917
5.74608302116394,48.845744132995605,20.0,255,-28.845744132995605
5.801887512207031,47.36965894699097,20.0,255,-27.369658946990967
5.857710838317871,49.45498704910278,20.0,255,-29.454987049102783
5.913407564163208,47.80716896057129,20.0,255,-27.80716896057129
5.969069480895996,47.48414754867554,20.0,255,-27.484147548675537
6.024822950363159,48.252856731414795,20.0,255,-28.252856731414795
6.080538272857666,47.05072641372681,20.0,255,-27.050726413726807
6.136134386062622,46.228861808776855,20.0,255,-26.228861808776855
6.1918065547943115,47.64770269393921,20.0,255,-27.64770269393921
6.247490882873535,44.98584270477295,20.0,255,-24.98584270477295
