time_s,height_cm,setpoint_cm,duty,error_cm
0.005560398101806641,46.28201723098755,20.0,0,-26.28201723098755
0.06135416030883789,46.707260608673096,20.0,255,-26.707260608673096
0.11709189414978027,46.69499397277832,20.0,255,-26.69499397277832
0.172760009765625,46.32290601730347,20.0,255,-26.322906017303467
0.2284557819366455,46.73179388046265,20.0,255,-26.731793880462646
0.28413987159729004,46.32699489593506,20.0,255,-26.32699489593506
0.3399393558502197,46.67046070098877,20.0,255,-26.67046070098877
0.39557623863220215,46.71543836593628,20.0,255,-26.71543836593628
0.4512612819671631,46.26157283782959,20.0,255,-26.26157283782959
0.506927490234375,46.727705001831055,20.0,255,-26.727705001831055
0.5626440048217773,46.707260608673096,20.0,255,-26.707260608673096
0.6182990074157715,46.69499397277832,20.0,255,-26.69499397277832
0.6739780902862549,47.51276969909668,20.0,255,-27.51276969909668
0.7296462059020996,46.71952724456787,20.0,255,-26.71952724456787
0.7852883338928223,47.50868082046509,20.0,255,-27.508680820465088
0.8410577774047852,48.71490001678467,20.0,255,-28.714900016784668
0.8967037200927734,46.73588275909424,20.0,255,-26.73588275909424
0.9523952007293701,47.08752632141113,20.0,255,-27.087526321411133
1.0081002712249756,46.72361612319946,20.0,255,-26.723616123199463
1.0638413429260254,47.53730297088623,20.0,255,-27.53730297088623
1.1195285320281982,47.12432622909546,20.0,255,-27.12432622909546
1.1752662658691406,47.913479804992676,20.0,255,-27.913479804992676
1.2309532165527344,47.15703725814819,20.0,255,-27.157037258148193
1.286806344985962,48.506367206573486,20.0,255,-28.506367206573486
1.3425416946411133,47.49641418457031,20.0,255,-27.496414184570312
1.3981719017028809,46.707260608673096,20.0,255,-26.707260608673096
1.453798532485962,46.31063938140869,20.0,255,-26.31063938140869
1.509610891342163,48.33054542541504,20.0,255,-28.33054542541504
1.5653207302093506,46.67863845825195,20.0,255,-26.678638458251953
1.620983600616455,46.49055004119873,20.0,255,-26.49055004119873
1.676609992980957,46.11846208572388,20.0,255,-26.118462085723877
1.7323124408721924,47.54139184951782,20.0,255,-27.541391849517822
1.788020133972168,45.89357376098633,20.0,255,-25.893573760986328
1.8436439037322998,45.08397579193115,20.0,255,-25.083975791931152
1.8992857933044434,45.68912982940674,20.0,255,-25.68912982940674
1.954878807067871,46.093928813934326,20.0,255,-26.093928813934326
2.01045560836792,44.94086503982544,20.0,255,-24.94086503982544
2.0661323070526123,45.08397579193115,20.0,255,-25.083975791931152
2.121857166290283,45.885396003723145,20.0,255,-25.885396003723145
2.177504062652588,45.7095742225647,20.0,255,-25.709574222564697
2.233144998550415,45.30477523803711,20.0,255,-25.30477523803711
2.288813591003418,46.11846208572388,20.0,255,-26.118462085723877
2.3443334102630615,44.27846670150757,20.0,255,-24.27846670150757
2.399911642074585,45.53784132003784,20.0,255,-25.537841320037842
2.45542311668396,44.5115327835083,20.0,255,-24.5115327835083
2.511017322540283,44.07402276992798,20.0,255,-24.07402276992798
2.56679368019104,45.30477523803711,20.0,255,-25.30477523803711
2.6223411560058594,44.25393342971802,20.0,255,-24.253933429718018
2.6779723167419434,45.93855142593384,20.0,255,-25.938551425933838
2.733546733856201,44.69553232192993,20.0,255,-24.69553232192993
2.7890846729278564,44.5115327835083,20.0,255,-24.5115327835083
2.844620943069458,44.495177268981934,20.0,255,-24.495177268981934
2.900141477584839,44.72006559371948,20.0,255,-24.720065593719482
2.9556667804718018,44.294822216033936,20.0,255,-24.294822216033936
3.0112128257751465,43.50566864013672,20.0,255,-23.50566864013672
3.066831588745117,44.8590874671936,20.0,255,-24.859087467193604
3.1224422454833984,44.08220052719116,20.0,255,-24.082200527191162
3.1779708862304688,44.07402276992798,20.0,255,-24.07402276992798
3.233469247817993,43.90228986740112,20.0,255,-23.902289867401123
3.288972854614258,43.28895807266235,20.0,255,-23.288958072662354
3.344465494155884,43.681490421295166,20.0,255,-23.681490421295166
3.3998730182647705,42.401671409606934,20.0,255,-22.401671409606934
3.4552838802337646,43.07224750518799,20.0,255,-23.07224750518799
3.5108017921447754,42.904603481292725,20.0,255,-22.904603481292725
3.566338062286377,43.8654899597168,20.0,255,-23.865489959716797
3.6217498779296875,42.426204681396484,20.0,255,-22.426204681396484
3.6771161556243896,42.426204681396484,20.0,255,-22.426204681396484
3.7326252460479736,43.088603019714355,20.0,255,-23.088603019714355
3.7880873680114746,42.6183819770813,20.0,255,-22.6183819770813
3.843510389328003,42.679715156555176,20.0,255,-22.679715156555176
3.8989381790161133,42.884159088134766,20.0,255,-22.884159088134766
3.9543302059173584,42.998647689819336,20.0,255,-22.998647689819336
4.009808778762817,42.630648612976074,20.0,255,-22.630648612976074
4.065304517745972,42.19313859939575,20.0,255,-22.193138599395752
4.12080454826355,43.10495853424072,20.0,255,-23.104958534240723
4.17624831199646,42.426204681396484,20.0,255,-22.426204681396484
4.231647491455078,41.91100597381592,20.0,255,-21.911005973815918
4.287100076675415,41.93145036697388,20.0,255,-21.931450366973877
4.342463254928589,41.48985147476196,20.0,255,-21.489851474761963
4.39792799949646,43.272602558135986,20.0,255,-23.272602558135986
4.453280448913574,41.75562858581543,20.0,255,-21.75562858581543
4.508692502975464,41.72700643539429,20.0,255,-21.727006435394287
4.564109563827515,41.94371700286865,20.0,255,-21.943717002868652
4.619499206542969,41.98460578918457,20.0,255,-21.98460578918457
4.674819469451904,41.47758483886719,20.0,255,-21.477584838867188
4.730236530303955,42.655181884765625,20.0,255,-22.655181884765625
4.785601377487183,41.21180772781372,20.0,255,-21.21180772781372
4.840977191925049,41.49802923202515,20.0,255,-21.498029232025146
4.896376371383667,41.46531820297241,20.0,255,-21.465318202972412
4.951881408691406,42.1686053276062,20.0,255,-22.1686053276062
5.007398843765259,43.64877939224243,20.0,255,-23.64877939224243
5.062800645828247,41.698384284973145,20.0,255,-21.698384284973145
5.118164539337158,40.78247547149658,20.0,255,-20.782475471496582
5.173684597015381,41.91509485244751,20.0,255,-21.91509485244751
5.229066610336304,40.07101058959961,20.0,255,-20.07101058959961
5.28443455696106,39.64167833328247,20.0,255,-19.64167833328247
5.339818954467773,40.31634330749512,20.0,255,-20.316343307495117
5.395086765289307,39.8256778717041,20.0,255,-19.8256778717041
5.45033073425293,39.63758945465088,20.0,255,-19.63758945465088
5.5055992603302,39.878833293914795,20.0,255,-19.878833293914795
5.561037540435791,42.41393804550171,20.0,255,-22.41393804550171
5.61631441116333,39.61714506149292,20.0,255,-19.61714506149292
5.671533584594727,39.420878887176514,20.0,255,-19.420878887176514
5.726822376251221,40.09963274002075,20.0,255,-20.099632740020752
5.782131195068359,39.84612226486206,20.0,255,-19.84612226486206
5.8373377323150635,38.50905895233154,20.0,255,-18.509058952331543
5.892492055892944,38.68488073348999,20.0,255,-18.68488073348999
5.947672367095947,38.45181465148926,20.0,255,-18.451814651489258
6.002856731414795,38.693058490753174,20.0,255,-18.693058490753174
6.058070182800293,38.68488073348999,20.0,255,-18.68488073348999
6.113288164138794,38.239192962646484,20.0,255,-18.239192962646484
6.168689012527466,38.93839120864868,20.0,255,-18.93839120864868
6.223854064941406,36.59546375274658,20.0,255,-16.595463752746582
6.279155731201172,38.70532512664795,20.0,255,-18.70532512664795
6.334311485290527,37.51955032348633,20.0,255,-17.519550323486328
6.38936448097229,36.63226366043091,20.0,255,-16.632263660430908
6.444536447525024,37.77714967727661,20.0,255,-17.77714967727661
6.499619245529175,37.27830648422241,20.0,255,-17.278306484222412
6.554706811904907,36.3378643989563,20.0,255,-16.3378643989563
6.60978102684021,37.07386255264282,20.0,255,-17.073862552642822
